Name,ID,Category,Sub-Category,Quantity,Sale Price,Tax,Total Price,Buy Cost,Profit,Expiration Date
oewTIbaJnDySkvDXJdyuuifshpaRcv,497,Perishable,-1,462,4155.03,0.1,4155.13,1683.01,2472.02,7/7/2034
zvUCQqnwMjeT,498,Perishable,-1,74,9887.56,0.1,9887.66,2556.71,7330.85,1/14/2031
nTyRpaVUWpJNowcluu,499,Perishable,-1,981,8564.54,0.1,8564.64,229.545,8334.99,7/10/2034
a,500,Perishable,-1,676,808.543,0.1,808.643,124.967,683.576,5/14/2032
WsEpQDodGXbPuZnVTrMLlTRxX,501,Perishable,-1,356,3011.39,0.1,3011.49,294.586,2716.8,9/9/2029
haPhsbdgQyWBtwTQLeEiFiH,502,Perishable,-1,156,2868.94,0.1,2869.04,195.301,2673.64,6/19/2029
uyLmZobzPfULkSfiipTXpPGtnSVfAIqA,503,Perishable,-1,963,8561.08,0.1,8561.18,2549.56,6011.52,1/11/2023
IIdkRDEj,504,Perishable,-1,902,2096.25,0.1,2096.35,810.089,1286.16,11/21/2024
HWLvC,505,Perishable,-1,431,7811.09,0.1,7811.19,196.028,7615.06,3/28/2031
TZYJsFRIqarioYCuNwRHESELzMc,506,Perishable,-1,698,5474.71,0.1,5474.81,2510.94,2963.77,5/26/2024
nhubcyfmlT,507,Perishable,-1,944,4216.64,0.1,4216.74,493.95,3722.69,10/22/2028
XjQtrJZ,508,Perishable,-1,954,3532.31,0.1,3532.41,24.3388,3507.97,7/3/2023
GMpgrPUXmbBmxP,509,Perishable,-1,653,8563.69,0.1,8563.79,2119.64,6444.05,3/21/2026
AMoaHqSPDzad,510,Perishable,-1,408,5885.65,0.1,5885.75,2451,3434.65,9/16/2029
WtACBmsnLnV,511,Perishable,-1,51,8602.8,0.1,8602.9,135.789,8467.01,10/3/2030
zJcaPDxtCdXnpnLUpVtlcNUtGJ,512,Perishable,-1,909,5952.67,0.1,5952.77,348.085,5604.58,1/3/2027
GDmRQujYZoBlntMzffxTcVrnav,513,Perishable,-1,226,6823.16,0.1,6823.26,2431.03,4392.13,1/18/2032
ZHdWyi,514,Perishable,-1,392,60.4232,0.1,60.5232,23.7888,36.6344,8/16/2027
hPWkIzbLfHnRb,515,Perishable,-1,687,8701.82,0.1,8701.92,433.632,8268.18,6/13/2027
YoTWucodkhhCAtAMyvToqrwQXllgU,516,Perishable,-1,133,993.632,0.1,993.732,148.527,845.105,9/18/2034
pfVvmkqCauBnGxExa,517,Perishable,-1,914,5705.59,0.1,5705.69,2447.78,3257.81,11/22/2030
vCpuVpzPkHYAtltiRwOFFHcFwJDBBZ,518,Perishable,-1,733,793.31,0.1,793.41,257.425,535.885,6/8/2035
dYPROHNhF,519,Perishable,-1,450,7209.56,0.1,7209.66,1862.32,5347.24,10/11/2028
HfsXRAzEqkq,520,Perishable,-1,595,8231.52,0.1,8231.62,2392.48,5839.04,6/9/2030
dmOEZrj,521,Perishable,-1,477,7440.52,0.1,7440.62,3719.86,3720.66,5/25/2035
QUTaILwFoEZcnGzFweJR,522,Perishable,-1,410,7894.71,0.1,7894.81,3691.13,4203.58,12/12/2033
eLgEeqJsWsU,523,Perishable,-1,662,1939.59,0.1,1939.69,48.4234,1891.17,4/6/2023
GrnDjo,524,Perishable,-1,251,1149.86,0.1,1149.96,58.1164,1091.74,1/15/2032
jSIVKcQNjpDwRHAI,525,Perishable,-1,385,9094.28,0.1,9094.38,984.452,8109.83,2/27/2024
RXZHsQcmXcUtGVevM,526,Perishable,-1,345,9302.91,0.1,9303.01,4532.24,4770.67,9/27/2030
kx,527,Perishable,-1,208,2557.49,0.1,2557.59,1011.65,1545.84,6/12/2023
kxQnlJSGxAbORMglFXyinCtyzJX,528,Perishable,-1,73,4467.34,0.1,4467.44,2058.28,2409.06,4/22/2025
ZppPoDRCPdxcYJowobIoBSo,529,Perishable,-1,610,2020.8,0.1,2020.9,874.753,1146.05,3/26/2023
YHbIUiecAbrkGiLgE,530,Perishable,-1,369,4115.92,0.1,4116.02,1987.36,2128.56,11/16/2031
dybOETxHUAIfpeprEgwHAdij,531,Perishable,-1,65,6199.4,0.1,6199.5,372.265,5827.14,7/23/2030
LMBjOzGPZWG,532,Perishable,-1,415,4172.83,0.1,4172.93,1924.81,2248.01,9/4/2028
hLTXpfXLyzGBZXFWoxq,533,Perishable,-1,563,7977.87,0.1,7977.97,3617.85,4360.02,5/11/2029
aIGRcCeYiWKwvBIPzFiYSMEhDuZF,534,Perishable,-1,548,5981.28,0.1,5981.38,535.071,5446.21,6/18/2034
YRULqUqjxNBUMWU,535,Perishable,-1,50,5711.2,0.1,5711.3,608.25,5102.95,6/22/2033
UiKoscAayMAVMAkRGhoPhGquOnFWvHq,536,Perishable,-1,209,304.136,0.1,304.236,116.357,187.779,4/5/2024
ldRsQFRCLagEIfLhMJtjFkVCg,537,Perishable,-1,679,9390.18,0.1,9390.28,504.174,8886.01,10/10/2028
l,538,Perishable,-1,784,1928.09,0.1,1928.19,731.639,1196.45,7/15/2027
QWNJOyOSz,539,Perishable,-1,52,3742.35,0.1,3742.45,1802.39,1939.97,12/14/2025
IVuWVnHWKtlWjVTDyilaZvaYpXR,540,Perishable,-1,609,6656.72,0.1,6656.82,1970.64,4686.08,11/10/2023
WaMlGMKGdVlCXL,541,Perishable,-1,28,2038.82,0.1,2038.92,137.434,1901.39,8/5/2032
rFPldGopWzaTFr,542,Perishable,-1,780,8186.19,0.1,8186.29,124.557,8061.63,6/28/2031
gkmcGSmRzQYAu,543,Perishable,-1,727,2706.67,0.1,2706.77,826.429,1880.24,12/17/2027
eLVDppavJrDpGgdVQPVOhkqbLWjeFHr,544,Perishable,-1,815,7119.15,0.1,7119.25,2837.4,4281.75,6/6/2024
fgWlsInkkMULQkZOngcOmZXZb,545,Perishable,-1,534,220.792,0.1,220.892,43.0223,177.77,12/9/2029
pYXjppYnxH,546,Perishable,-1,257,4562.01,0.1,4562.11,703.923,3858.09,5/26/2029
NroBTqUWCElDFjwZUSYLagwo,547,Perishable,-1,295,3992.38,0.1,3992.48,318.445,3673.93,8/16/2033
DSBQut,548,Perishable,-1,311,2010.02,0.1,2010.12,473.586,1536.43,1/11/2027
lUYyZRh,549,Perishable,-1,160,687.502,0.1,687.602,224.56,462.943,2/28/2024
iq,550,Perishable,-1,983,3443.76,0.1,3443.86,835.607,2608.15,7/23/2032
TPGjRZYHylxrMZmH,551,Perishable,-1,885,6900.77,0.1,6900.87,3250.65,3650.12,6/21/2024
suPbjpfOyaNEzrX,552,Perishable,-1,976,2207.7,0.1,2207.8,7.72123,2199.98,2/6/2032
ojxYENpB,553,Perishable,-1,203,6036.92,0.1,6037.02,2300.18,3736.74,10/6/2028
rZlQxtgkuYqRndqDcecictUWF,554,Perishable,-1,326,6446.32,0.1,6446.42,2236.08,4210.23,9/18/2035
PMHGWRkDANY,555,Perishable,-1,591,7275.02,0.1,7275.12,1053.61,6221.4,7/21/2024
GdlcqUoABYdnFOjcSJFnQPv,556,Perishable,-1,358,3387.39,0.1,3387.49,915.628,2471.76,4/14/2031
jsEwnCBNdXxGAVlqp,557,Perishable,-1,348,7148.04,0.1,7148.14,659.873,6488.17,3/13/2024
TtZKWaSGGoREwXWqeekYHKPqJwkr,558,Perishable,-1,840,7949.31,0.1,7949.41,836.944,7112.36,8/23/2027
AIJflQTnhbGSsf,559,Perishable,-1,856,127.622,0.1,127.722,59.3377,68.284,3/1/2030
EsAUvPxrpnuztXTbBZNKujEwLxedjkX,560,Perishable,-1,622,443.098,0.1,443.198,173.566,269.532,1/27/2031
aDcC,561,Perishable,-1,452,66.0468,0.1,66.1468,25.5742,40.4726,11/19/2026
WuVksBnHcPlicpLSoNzvasaDvum,562,Perishable,-1,57,2024.52,0.1,2024.62,498.955,1525.56,7/9/2032
QBskdeeGpbvHTaRkMolcSSqhqigMb,563,Perishable,-1,256,4779.98,0.1,4780.08,2197.82,2582.15,6/10/2033
oTFzgzQPqjvldVuAntbjpmzNd,564,Perishable,-1,43,8199.76,0.1,8199.86,2286.91,5912.85,12/4/2028
CXYIHZIGuI,565,Perishable,-1,45,6226.82,0.1,6226.92,2708.96,3517.86,9/13/2025
BEQQgJPfsY,566,Perishable,-1,522,3733.01,0.1,3733.11,616.408,3116.6,6/9/2026
dddbhOwcszPUfLJEd,567,Perishable,-1,368,9173.23,0.1,9173.33,3729.7,5443.53,1/16/2029
a,568,Perishable,-1,657,5157.94,0.1,5158.04,1794.12,3363.81,4/4/2024
XWrKlrHoWFiOCfECgeSFtmUGvJQ,569,Perishable,-1,102,9136.88,0.1,9136.98,50.5667,9086.32,1/10/2032
TRROIssNgyzpVBgBiLAFoMl,570,Perishable,-1,251,9690.23,0.1,9690.33,624.971,9065.26,2/4/2029
PaQuDlRbDJTZEbpUftOJrdmcL,571,Perishable,-1,700,5712.14,0.1,5712.24,318.963,5393.17,11/11/2024
n,572,Perishable,-1,704,543.465,0.1,543.565,15.0946,528.371,6/3/2027
KCfTGtzJVjxnfNhXXVQwi,573,Perishable,-1,16,2176.84,0.1,2176.94,814.613,1362.22,3/18/2034
kWgGHATfHyQnC,574,Perishable,-1,376,3667.56,0.1,3667.66,1031.57,2635.98,8/3/2033
NFJRBkGfcJaYZACw,575,Perishable,-1,282,5873.06,0.1,5873.16,1215.2,4657.87,6/2/2026
OpfnU,576,Perishable,-1,685,269.977,0.1,270.077,14.0761,255.901,10/22/2026
IhGEGxBbukuILONn,577,Perishable,-1,130,6812.91,0.1,6813.01,2129.52,4683.39,2/4/2027
sHmbEyyjftInAXyvCB,578,Perishable,-1,148,6883.94,0.1,6884.04,805.702,6078.24,2/18/2030
XacmSBmDKPuzumJKlTSjhPl,579,Perishable,-1,433,3648.76,0.1,3648.86,1636.58,2012.18,1/11/2035
HCrjlxghCxTYZWEqimwXCkxJYgpqGhBC,580,Perishable,-1,124,128.572,0.1,128.672,35.1644,93.4074,4/28/2026
ETezdDkRsvklwMsTXoGxDac,581,Perishable,-1,505,2988.83,0.1,2988.93,142.115,2846.72,9/3/2033
WsPivyZjzorTFuIciplylvixlDDT,582,Perishable,-1,905,2474.39,0.1,2474.49,945.826,1528.57,10/7/2033
KC,583,Perishable,-1,233,7246.31,0.1,7246.41,244.14,7002.17,1/10/2030
sioaCuXrCkhTHToUlGjefSWLuw,584,Perishable,-1,123,6170.75,0.1,6170.85,512.172,5658.57,10/18/2026
vnuVrmbfiGGEiCFQJTjqflaxmjEIfT,585,Perishable,-1,679,4371.93,0.1,4372.03,1408.49,2963.45,6/27/2033
RZqQm,586,Perishable,-1,985,728.033,0.1,728.133,119.311,608.722,6/20/2034
BMfOdAyMxieRmmrxFlnXQISAiuhZo,587,Perishable,-1,93,998.149,0.1,998.249,159.687,838.462,4/16/2035
yaquwvbcDtwVRMRTaKDPkjTsKvnnqd,588,Perishable,-1,891,4978.9,0.1,4979,934.97,4043.93,7/22/2031
ILLuNKReYtWZZdT,589,Perishable,-1,233,4932.08,0.1,4932.18,50.8834,4881.2,4/19/2024
BJWJyJsidlzzXcogNbVXm,590,Perishable,-1,167,5904.14,0.1,5904.24,1584.91,4319.23,3/26/2030
nJlnCuCzJJtFqOExTeHanBDTbN,591,Perishable,-1,425,7259.96,0.1,7260.06,1024.57,6235.39,8/20/2035
hzQfgQG,592,Perishable,-1,597,4476.78,0.1,4476.88,2114.32,2362.46,3/12/2028
cMJomeZKglE,593,Perishable,-1,198,5805.39,0.1,5805.49,401.073,5404.31,10/9/2028
T,594,Perishable,-1,152,9112.63,0.1,9112.73,1509.84,7602.79,3/20/2023
mCK,595,Perishable,-1,464,5220.47,0.1,5220.57,637.271,4583.2,1/8/2034
YVPNhTGzzCfqBeCjYj,596,Perishable,-1,40,3529.13,0.1,3529.23,512.969,3016.16,6/1/2024
p,597,Perishable,-1,370,8012.04,0.1,8012.14,742.654,7269.39,4/23/2024
ycOdmMjzSVCWNrnuo,598,Perishable,-1,20,1221.96,0.1,1222.06,156.633,1065.32,7/24/2033
nqezn,599,Perishable,-1,665,7077,0.1,7077.1,3156.93,3920.07,5/19/2034
